key,balance,balanceEligible,balanceAtStart, isDisqualified, isNode, isActive,isEligibleFor_1_2,isEligibleFor_1_3
ShU3FLTUBD7v9xBGjn5MEuiofyRpuVrvwW,250,250,0, no, no, no,no,no
ShVBN5XTv4WftsUKMaKEFGJu5MRmc7n6Q5,250,250,0, no, no, no,no,no
ShVv4hAFDjJ8WXXAXhh2mVPq3jk4McqSew,250,250,0, no, no, no,no,no
ShWj4fzcgTk8DH7HjEwsDTQcTq96na1HgB,250,250,0, no, no, no,no,no
ShXiwn3UBk1M9TGDLE3VqhbD73FeVxbMAH,250,250,0, no, no, no,no,no
ShYLiudfkUcyTj1JjCWJ3jtBvKpsy7vXUn,250,250,0, no, no, no,no,no
ShZTJu7wPnubRihmBoL4NCe4HDctGVXvLM,250,250,0, no, no, no,no,no
ShZXRHccy3AQsR3Cw1AkrzSyGodUG3ka45,500,500,0, no, no, no,no,no
ShaFpVUEvhbmMDaYbpCd6ThY6HSmGaaPmS,250,250,0, no, no, no,no,no
ShaK9k2b72AK9KFzYceY9KWykqDUFgcCkn,14125,14125,0, no, no, no,yes,no
ShaqvsdUhHNrW3mUCaRXhT61PMupjP9Lrf,250,250,0, no, no, no,no,no
ShdaNH9YMJHoMoU9MGVLkRu9bGmirwYxN8,250,250,0, no, no, no,no,no
SheA4p8n3SuuESiRpaEX1QgbSbGAm2Ap3T,250,250,0, no, no, no,no,no
SheLW68ay3fofXGkDbFWangeMsYmqq7ApV,250,250,0, no, no, no,no,no
SheSrDmum5ssytFNmUF1bpYnu7FdhEtX9R,250,250,0, no, no, no,no,no
Sheii9FZEZpFuiRddxrBYevrmUmPW5NfSQ,50000,50000,0, no, no, no,yes,no
ShfFhTF7oQPTaLNTaMyB3kx5k2xdcB3bxw,250,250,0, no, no, no,no,no
ShfvHXYhdQfJptBrjFDPyHd8mT1SLwUP1q,250,250,0, no, no, no,no,no
ShgGW5UGvx7CYkC62tEddPH6RKG2E5ujSi,250,250,0, no, no, no,no,no
ShhM2QbXodu92a8124q5T3iBA57TQqKA7J,250,250,0, no, no, no,no,no
ShhsxwzEA21dqZeUcVD5o3Bdd9YYvkuqUK,250,250,0, no, no, no,no,no
ShjR7ySmWNHKpvXHRt2G1wPSrHD4LFrxFS,100,100,0, no, no, no,no,no
ShjkaSkYpag7gF8hXNomWwoNWD1ZKbxYgu,250,250,0, no, no, no,no,no
ShjzfRpbxDquyr71rj4YrTNs5q5jHGiX33,250,250,0, no, no, no,no,no
Sho7Cx37amV9wRYpNVJh77XmRoPm2R2YzQ,250,250,0, no, no, no,no,no
ShpBL6TYoN6QzhJk4SaQjpVQDR69tXwHAs,250,250,0, no, no, no,no,no
ShqbJktExCtHMshdHGwUaQDwakLSKiDYEK,5000,5000,0, no, no, no,yes,no
Shr9qEWP3CoVyp4qns3duTsUvYrzQvE81s,250,250,0, no, no, no,no,no
ShtNCTKve95HBJ4GZxYEhqE6e4GDa9ksDu,250,250,0, no, no, no,no,no
ShtQtrStWBHMBFAPdv18Z7nCPg42SAdxtF,250,250,0, no, no, no,no,no
ShuvHXTn1JsNykfbewsXWr4tCXehufDkXR,1000,1000,0, no, no, no,yes,no
Shv8XXqfKQeDmHvLMEdUUM1chj3CS5zRTi,16704,16704,0, no, no, no,yes,no
ShvSbsngUSPfA5e2z1FYuEqpLTEiKPseA2,250,250,0, no, no, no,no,no
ShvWN16FdwxXXrekgma7c1CowRnp9xzAkv,250,250,0, no, no, no,no,no
ShvyhK4b6LFuJ4c6pxLiJtTmkJFD8Q67ZU,250,250,0, no, no, no,no,no
Shw5CdfJt2hgKdCbnTvNK4ehCW9u6ooRG6,250,250,0, no, no, no,no,no
ShwsSBYdCHFseRSD1KPdWUTpb4T5VrhUyX,250,250,0, no, no, no,no,no
Shy13MYDGbnodMhcL4ENBKQ49pfaXB1xPQ,109734,109734,0, no, no, no,yes,no
ShzXPofghofN4jjaUM7mGDudx4FZjKJWyF,20,20,0, no, no, no,no,no
ShzhhVa8xKoouBc8kVcDybHN3is2KA2BJi,0,0,0, no, no, no,no,no
ShztrNacYdKnArZRNo2jT8T5dPcVarmr8w,250,250,0, no, no, no,no,no
Si1WaGPgYrtr5LrQENrUjLDJe56WyJN17q,250,250,0, no, no, no,no,no
Si1YUnAvaMPaPBkkEGKPRZ2mhzt4KgUBJ9,250,250,0, no, no, no,no,no
Si1vUq1uBRR4QSuwhgLDpnmgA1Cv7uiZg6,1000,1000,0, no, no, no,yes,no
Si6DMT7rDJdibfw2GR87uRrqA5thbskXVC,1000,1000,0, no, no, no,yes,no
Si6VfqUSXqXHSRCg2RmosSRkLjvetrbKXX,250,250,0, no, no, no,no,no
Si8nnHVBCuuCoE6FE99PcPMTjrFJzAoRCM,250,250,0, no, no, no,no,no
Si9b1YiESfFhQgMiCExyjtAQehziMnGj4P,250,250,0, no, no, no,no,no
Si9e3ThgdMfgfuCYRXSKf6nubDNRMXfGNU,500,500,0, no, no, no,no,no
SiAJ5FER4q1eJxDu6TZLHbcehhCMiXxSfm,250,250,0, no, no, no,no,no
SiB96vsXzauW7AE1hEcw9DZT2ej5zkHYEq,250,250,0, no, no, no,no,no
SiCrwdejz52uBVKSeEqgZfhPRsc7L8djCX,198,198,0, no, no, no,no,no
SiDBHaFPmZjvoNWJBy8AdqB7yqNZoKpSwi,250,250,0, no, no, no,no,no
SiDJ7YFm9xZkDAjMcSmsCY8QvgijsxKtE2,500,500,0, no, no, no,no,no
SiEbRAWEzgPFXgWginFgaL8jjCrXQTXkx5,250,250,0, no, no, no,no,no
SiF6nh9HggyVsT3cWDV4QJ2ok1ERtBobUJ,250,250,0, no, no, no,no,no
SiFXrfghnx7fxavmgWBbx4hoF8JhGpWsUV,5000,5000,0, no, no, no,yes,no
SiFbPax5UtxRQANNAf6pNW2Rf4G8bQLJHy,250,250,0, no, no, no,no,no
SiFmqJGpLMAQKztswt9eGJZjUkiQM15cgV,250,250,0, no, no, no,no,no
SiFs7KBvUZjPELNDdSdURytXyzfaKEJ6r4,250,250,0, no, no, no,no,no
SiL1EGqoPMJ4pQBBrvDr7hKvAoJGSoZHde,500,500,0, no, no, no,no,no
SiL5jWkek4hPi5z6eNQPn3xbbKBJtqA9wQ,250,250,0, no, no, no,no,no
SiMA8cHwfYcAATR22nYyaC1q2wPCbKkp9L,1001,1001,0, no, no, no,yes,no
SiNqPaFFKRfPs2bduS3CTLC7vibFjEd2Rq,250,250,0, no, no, no,no,no
SiPgXHJvJb5RjwPStfaU54ym8DWoyaZxtK,1000,1000,0, no, no, no,yes,no
SiQ527xtEpqRwu2FjFo74qt3ouwEnATgaD,250,250,0, no, no, no,no,no
SiQ7z1e3GuyQqDS1tJ1rYjzBW3JPBbw7TS,250,250,0, no, no, no,no,no
SiQeGupJN2cPecniLPQkdvvUgvf9mHDg2j,250,250,0, no, no, no,no,no
SiQzvFzTH4GRgswgWkKUqF8y4wPKVhAcqJ,5000,5000,0, no, no, no,yes,no
SiRPxNp9JVBhtzS6aJDmcgv3c9K1xEY5oY,1500,1500,0, no, no, no,yes,no
SiRQA1PtaSj6hTyEsN2P2gaiPJJW7AL8ZG,5000,5000,0, no, no, no,yes,no
SiRzXrQcp3mCF9KRtnfA9aPzTUitcRHLG8,250,250,0, no, no, no,no,no
SiUZDKKWt7r8JLUJZcxD6nphZbMsDjKCXm,25000,25000,0, no, no, no,yes,no
SiUzpX1mK3DQ9SwVyjMGUuPtNa1FX2T613,122710,122710,0, no, no, no,yes,no
SiWNbDvwoUxABReL63Jk6boWSPmHPosYyE,250,250,0, no, no, no,no,no
SiXMX3rknhN12zmxyzgEFcqNsdnM9YdqGk,250,250,0, no, no, no,no,no
SiYZboGMtgzHjS3wAaSCNHctLATHCQxVVM,250,250,0, no, no, no,no,no
SiaFPCCrUuV4py48Fvbx4kcAjGZM1fD1mx,1249,1249,0, no, no, no,yes,no
SiaHBLfejnE9q3ugasdNgppB8YcWyjhCNX,250,250,0, no, no, no,no,no
SiadJ9ERhx5Zt6xh41TBH4JAktP3sjue6Z,250,250,0, no, no, no,no,no
SibRoR5g7rQkPYZHfvpfHnmPUxYou273bJ,250,250,0, no, no, no,no,no
SicWUjw1NXDr4kk75uT2ywxW3Fgtz34NEo,250,250,0, no, no, no,no,no
SicpNiaUCXzGt1L8idYwHAsGe5BwSkfDXQ,250,250,0, no, no, no,no,no
SiehA7pp44yL2bPxEk5afYwv86Ng7SQcvN,250,250,0, no, no, no,no,no
Sig1CGvEr81d89beVRxdvXph1VvfwYwZGW,0,0,0, no, no, no,no,no
SigELgbeLKaazk8jzZfNsR71JAoAgrP1QW,250,250,0, no, no, no,no,no
SigFwVQ5zwx28CAvc3mmzmMHy86Pe5TdjJ,250,250,0, no, no, no,no,no
SihvYGDS9BwQTmSLTcEnWJmfgdSy4qcVfN,250,250,0, no, no, no,no,no
Sihxw3sJJM61tHmWbpU6eacMssH5hRtPMf,250,250,0, no, no, no,no,no
Siim7T5zMH3he8xxtQzhmHs4CQSuMrCV1M,4022000,4022000,0, no, no, no,yes,no
SijF4jKpoY23ViN9bLC71knZ5541YMxFHE,500,500,0, no, no, no,no,no
Siogw4N3A4MSsZaWZLWqJHBA6Td4F3DTz2,1000,1000,0, no, no, no,yes,no
SiooyevY1y2fkozvjdJqv5rRT4mAhQzb9F,20,20,0, no, no, no,no,no
SipYiqhVpjAv3Nh2MvKh9hNDRjUWMvqC4P,250,250,0, no, no, no,no,no
Sipn9qFFgqpCVupkGY2E6bTiHUBQA4CtGy,250,250,0, no, no, no,no,no
SirFCnZ3uEo7mSfcFnbpvBkiJdFqHZmokG,250,250,0, no, no, no,no,no
SirJ7ZoqCf6okw1r9Xp6LrTqX8jVRpjd47,250,250,0, no, no, no,no,no
SisgCequkWNMLHwuxpR69Lgxb74g9yhHgy,500,500,0, no, no, no,no,no
SitonXqqajtdZSqAYZLWByopYmd6u5HqS4,250,250,0, no, no, no,no,no
SiwR8pcA1CChcyM6a24B9hPyEvH3FEMKSC,5000,5000,0, no, no, no,yes,no
SixNHTeYYznUSkgixsCdouhvEZdvJYyxGm,5000,5000,0, no, no, no,yes,no
SizWHzkgfXy7MmQfYbdxUrGQacpqGoTZ4u,250,250,0, no, no, no,no,no
Sj1wo1KXu9mLQjMHP9XYuLWnqypDpAeH9c,250,250,0, no, no, no,no,no
Sj2pVaoR2WmRKJBz9FkX8H73MLoD6Crixu,0,0,0, no, no, no,no,no
Sj3EVKpU8uBuA7Nd2XacuVo99SZrcVLmjd,9905,9905,0, no, no, no,yes,no
Sj3icJkcYnd7Viof5U2FjfPkvwvqms41Ac,250,250,0, no, no, no,no,no
Sj43c8y41cNxC5PgZYGEJiaBRqQRmWx4Ho,250,250,0, no, no, no,no,no
Sj67gDZRUkZVsLAMopexwzMk6yqoPhiJCf,250,250,0, no, no, no,no,no
Sj6FoNrvjmgvaxsr4aKfSpzbkQhxtPcBbL,250,250,0, no, no, no,no,no
Sj7RHrc57kGNH1HGiSeTNY1a8kmQivQ5aS,250,250,0, no, no, no,no,no
Sj95iibypd7Pm68XuuaXYTtFKKaovVyrGp,0,0,0, no, no, no,no,no
Sj9joonwaSVDkdnXz5wzsTQsokPfBU9bvM,250,250,0, no, no, no,no,no
SjBoAP2rz54uk46bMBQimpgFUjW4ojrGwE,250,250,0, no, no, no,no,no
SjDjr5Xa5Jxch9AEe2cYsZDMeigK5rQzGF,250,250,0, no, no, no,no,no
SjE6uXknVSfCnR1QrEZUofhomk6CuSU98j,500,500,0, no, no, no,no,no
SjGa6zeqPZSRWsfsqLf48zmqjZcvRF31xk,250,250,0, no, no, no,no,no
SjJVXFD363Q38VX9nNios4FAhvPLmi1XSY,250,250,0, no, no, no,no,no
SjJahivnz37bpMN4ygphwx9V8b3WUem2NU,250,250,0, no, no, no,no,no
SjMEz9KmA8R6655jpQbLEJZZzMm3CED7yZ,250,250,0, no, no, no,no,no
SjMPYfspJP1CxQHemJU5v5zWP8SVxCfWnv,250,250,0, no, no, no,no,no
SjMtYBwPieCcSfEbjfvz7vbTs5wa5h8w8L,250,250,0, no, no, no,no,no
SjNJPU75zMxYdFHRHDCeKKq8gk5jx93DcK,100000,100000,0, no, no, no,yes,no
SjNceqLybq1yP9XSmU2Fh2WkMWhJhQ4rm5,4738,4738,0, no, no, no,yes,no
SjNfuh6qDENtmM3CGTqz1D5vGtZMVH5pe4,20,20,0, no, no, no,no,no
SjPN81j52s4G5wLRm6GVMWvhSwymxx4Ucd,5000,5000,0, no, no, no,yes,no
SjQQFD5SjpoC2n6hpwGcZipEBj5Y7aJGvZ,250,250,0, no, no, no,no,no
SjT6dgyUmTWwqjKiZwbEn7BsUEAhRPCLhr,250,250,0, no, no, no,no,no
SjTv11PAhnQKcFw3mtzsqrZspKnMEv3U8y,250,250,0, no, no, no,no,no
SjU5yzKeWdFwwFQcFGiWifQCggCqiqV3BW,250,250,0, no, no, no,no,no
SjU8qcUPkzdXjQ7HJf8o2LUSS8LdTpQRU6,0,0,0, no, no, no,no,no
SjUx7CS9YZRnBUZBsuj4tjWt2ZW9JMYwkU,1001,1001,0, no, no, no,yes,no
SjV4QYUDTRkgwRtFCMdjQ1JRmuJctPVDmm,250,250,0, no, no, no,no,no
SjVkTcbGYc1Hy3U8TJ9ehj7Ba92GVBqSpJ,250,250,0, no, no, no,no,no
SjX1iSchQThDwWywyBRCRDPbPi5KVZrXmp,4326,4326,0, no, no, no,yes,no
SjYAWgxG7cxQu7oFMKJTP3yUqtL2swSdZj,100000,100000,0, no, no, no,yes,no
SjYuE89Bt2NdS2SjB7mAjA7NDWdkqmQ8eL,250,250,0, no, no, no,no,no
SjZF4u75ZJAvRutsqhAaPAhQZMBhew112Y,7100,7100,0, no, no, no,yes,no
SjZmkQjqLW7twvH3MZpUXSrG62o66zvbYK,250,250,0, no, no, no,no,no
SjaMhNwkmAu4zT8d4HKRR2KGmkkfDyTEUF,20,20,0, no, no, no,no,no
SjbJYFCz2BqKrvM4XZxBVZtixEVBhExd3R,0,0,0, no, no, no,no,no
SjbKnw6QuoWEeZjw3ZZxDJ26HWjvv8SFNG,250,250,0, no, no, no,no,no
SjbUX4SiXUm2g1rJ6c8qUNR68fH5GSadPG,250,250,0, no, no, no,no,no
SjbgYTB9RUboeNFhtvXA1v4G1x6LkE7SSi,3500,3500,0, no, no, no,yes,no
SjcM6wxEXd1pYzQWpjKZnQf2yE65J1hhHV,177999,177999,0, no, no, no,yes,no
SjdPSixZifbzEEFXMfBM5nqFiM9fMdwJ1h,10,10,0, no, no, no,no,no
SjdqNFxekNAzbtPL6hyHH4UkomMMWP6yNV,250,250,0, no, no, no,no,no
Sjez2r9wgv8bQ3GwH2G1UCHeNBtaV8RRaG,26000,26000,0, no, no, no,yes,no
SjfWBbtQRE5H7zDJEnCkcm6H8zhSPnsh7J,0,0,0, no, no, no,no,no
SjfqtPENS4XdfJa1Pdfds14BDJRR6eidAd,250,250,0, no, no, no,no,no
Sjfsysm8tAdSejfJE4DmYG2Bqm6Hmi11Qv,1000,1000,0, no, no, no,yes,no
Sjft7DrMAae7Ym3YFDrL2LYLwJgv5Z8vLb,250,250,0, no, no, no,no,no
Sjfv2FbE35S3N4FKgGJnGKNvvPA7gYqGFH,250,250,0, no, no, no,no,no
Sjgwg2ezPbjBnBFYqmVhUmZMdfCpdKb7VS,1000,1000,0, no, no, no,yes,no
Sji9XZJiwHktaJvwXdGdTc6fEHNSoyByxV,250,250,0, no, no, no,no,no
Sjir4UaX9s6u1cT8yJQ5rcoXeqwFCGdxHv,25,25,0, no, no, no,no,no
SjmBejRQE9bPi6x6157kAJKZFBdyjhfMhU,30000,30000,0, no, no, no,yes,no
SjmpmrVE4HnwxELUX9XxHUjvCvTeb1AnZ6,250,250,0, no, no, no,no,no
SjmpsZo7Sw1rCV92Lyj95Gf4GR8hEU5QRX,250,250,0, no, no, no,no,no
SjphFL4LnexTo79rjRLDESgC5iYxRhSLMy,0,0,0, no, no, no,no,no
SjrSvruXkk9UZDhSYg2BtcAQcddPbh2GbX,250,250,0, no, no, no,no,no
SjsiFSpF9qoVewqacGbTg8f1QCEjGPEN9L,250,250,0, no, no, no,no,no
Sjt1h9dLQE9zJmKLjyBThchaRjf2t87r7D,250,250,0, no, no, no,no,no
Sjt8mPYmzEhQbEgMxSphZfiX4tzo2WPZQM,250,250,0, no, no, no,no,no
SjuPBzaNCYc9KH3gq3E1ip4tUNdpV3uCBe,20,20,0, no, no, no,no,no
SjvMVpnftwB6Kd2BrMqjUPDSkiiGsEK9vg,250,250,0, no, no, no,no,no
Sjw2b6EHsB16xrwpcu5P9QqjVTQuvZP9Mb,1000,1000,0, no, no, no,yes,no
SjyKq9LB8d34KwQk8gPX9aVEc4gu1x3Wcm,20,20,0, no, no, no,no,no
SjzNYJKGdCZ3CjN5czPe9k3ECjKTivxCGc,250,250,0, no, no, no,no,no
Sk1fjQHNWoiQujj6inf5sremDkagUPobtf,250,250,0, no, no, no,no,no
Sk2ZhooSffdDApbGkpoWvyAy6177mqtWKy,20,20,0, no, no, no,no,no
Sk2zdRbM7evewZA8DhfeND4Q1yb43KAXPZ,250,250,0, no, no, no,no,no
Sk3F1KHes3UDpXcgD3DuYYRh6Vj5MCmYEV,250,250,0, no, no, no,no,no
Sk3NevryFc6kwyibYGTcaKoUk6dEF2qZja,250,250,0, no, no, no,no,no
Sk3PoJHkzyZbybBMT1VYZbz8ukfd6QfnFd,1999,1999,0, no, no, no,yes,no
Sk3xU5rGoseikJPcAABqHwBnNbMVqqN3xg,250,250,0, no, no, no,no,no
Sk45AKrKxQ9MWpGE3TX3iTeYw254WTDxwY,250,250,0, no, no, no,no,no
Sk4T9vSzpJqt8spLoCCoPitX5n8iRCVDLW,250,250,0, no, no, no,no,no
Sk4efC4hus2qBnzKcea7Th5dvyHwoj5MvC,5000,5000,0, no, no, no,yes,no
Sk7TKfeczNsFprXdYH8yRaWJZ1acsCnJR2,250,250,0, no, no, no,no,no
Sk7c8Zyms5JXq1UWsaZwMAh8qJuMuznnhZ,250,250,0, no, no, no,no,no
Sk7zmXUfhDgy2xi5TreSfuVX7p2Mi8a1ah,20,20,0, no, no, no,no,no
Sk8LuwbLCsbzqqKETHf6dFez4btXL1f4Cc,20249,20249,0, no, no, no,yes,no
Sk8PfKUPDpBpe2nPhRoVwziUkKuTF8JEB8,250,250,0, no, no, no,no,no
SkAGxNnJK11bimB8cLbfGzmEH1izibzzZm,250,250,0, no, no, no,no,no
SkB5n3ZKnY14bUj55XgtxB9PmGA3HtRwYz,250,250,0, no, no, no,no,no
SkBuSSSPrPf7RSmPEkfSuNW6jFWkzEiq3D,250,250,0, no, no, no,no,no
SkDEWKDSQGxu3Bqx6yojir5FfKSAKQZr3c,101,101,0, no, no, no,no,no
SkDw8tmU7uZHaP1KofXtcHvYMMF8SfJyJL,250,250,0, no, no, no,no,no
SkEeGupLt6Wcbveevo8RuJRizJtY1mi75p,250,250,0, no, no, no,no,no
SkF8fGhmxeGS9m2p2vut7a81VUUo95gkQT,250,250,0, no, no, no,no,no
SkH8hwbV8xoaKwkcFe8Ahhb4GzVoWMr42o,250,250,0, no, no, no,no,no
SkHknn6vHYTjhyL8NA7cEKdUVRTH6hWcnB,1057,1057,0, no, no, no,yes,no
SkL7anxFSDMoYvQzxaLv3ZcVcEaQtswRuT,250,250,0, no, no, no,no,no
SkLA9saKXqPcwutNBxQcvyv29K3rqshAYh,250,250,0, no, no, no,no,no
SkLsqztqcDxPZmrz735rTouk8v9mky7Vrf,250,250,0, no, no, no,no,no
SkMw2PeS2BWtFTkvneHBigVV9kf4CKtirr,250,250,0, no, no, no,no,no
SkNUTP7MxQzHZW78A1YsY2gGetActUrEQm,250,250,0, no, no, no,no,no
SkNqRU8cw658cmrQkKC5BSjeaDvpeqC7kH,250,250,0, no, no, no,no,no
SkNu1tPEMRQGcyQM5CXBz3KoUwaM3wipij,1001,1001,0, no, no, no,yes,no
SkRgV7t2buiXRw8f4mWqxvQ8Ua84HteSZx,250,250,0, no, no, no,no,no
SkRspfhWi37PTqC2FUv76RFsorfZ49vGdj,250,250,0, no, no, no,no,no
SkSLa4WivApFStZioodwHVR1W9vDGWtP1K,250,250,0, no, no, no,no,no
SkStu73e6ERyAMyuhDDDhwLYwjDqEcJRqw,250,250,0, no, no, no,no,no
SkSweNycbSaTK3zR3JDHNgvnys5ZoA4buZ,250,250,0, no, no, no,no,no
SkTphZr9zAZYG8P7o2fU727kAy1f2deoYY,250,250,0, no, no, no,no,no
SkUTa3qpuSm8KLC2vNQThksjEJxkgJ1EWq,10000,10000,0, no, no, no,yes,no
SkUqYRSb5ZbWsTAzz3aDTfZNgqEV8s9iEA,250,250,0, no, no, no,no,no
SkZTh8tnTKGxRHVhKTkLMoMk3TY3SUaSaj,250,250,0, no, no, no,no,no
SkZmSVgJR2LWyjzRoa23gTNT4XVM9h7VdQ,250,250,0, no, no, no,no,no
SkZtjYa9aFmZZR6v7vrtFhyM3Levzkyi3L,1000,1000,0, no, no, no,yes,no
SkaLmiaXmekrhzkYMKyuRxow1Hyib27Atr,250,250,0, no, no, no,no,no
SkasnowiGketaRAiSbMExae41C5wYmtLtg,250,250,0, no, no, no,no,no
